id,lat,long,name,address,word
6944cc57789048f4a0a0fb886a2d37637c7fde49,36.75752,-119.798677,Diamond Vape Shop and Lounge,1140 N Van Ness Ave Fresno CA 93728 USA,vape
2af40994b2fdf6c5d9421d3bd5bc6083679a662a,40.1778497,-122.2362779,Sub Culture,335 Walnut St Red Bluff CA 96080 USA,vape
92442df704abf080dfdf3d6d0af32b8d0d493c79,39.7509623,-121.8541811,Netvapes®,169 Cohasset Rd #7 Chico CA 95926 USA,vape
51a50e6f99dd0e837a880bb8e2a507e7fed4f954,40.180661,-122.228241,Tobacco & More,84 Belle Mill Rd Red Bluff CA 96080 USA,vape
4d3b0c7fa2ebd08ac99483b0058c6687d8dd8f2e,40.188417,-122.245988,TLC Scientific Lab-Store,111 Treasure Dr Red Bluff CA 96080 USA,vape
a519fcf04b2cd10c3f1a5671654fe8981d5ab283,39.721829,-121.828965,Hi Five Tobacco,1414 Park Ave Chico CA 95928 USA,vape
6e99714a1be39e162bd2a3be83e8dd27dba075bf,39.1420106,-121.6382323,Netvapes®,1421 Colusa Hwy Yuba City CA 95993 USA,vape
859f6e3ff692a0248130ed53663bcbbfb25b63c5,39.8064489,-120.4690285,Higher Elevation Smoke Shop & Gallery,189 Commercial St Portola CA 96122 USA,vape
4485a003702f82a840f4450cc8a4f6f7a6c1dbe9,38.6573557,-121.5226697,Cloud 9,2721 Del Paso Rd Sacramento CA 95835 USA,vape
170a94f3af77313372ca648d34af19647b1b9584,38.800351,-123.0170339,Aces High Smoke Shop,421 S Cloverdale Blvd Cloverdale CA 95425 USA,vape
52144175937e172c5ab4411dd4586bd3e5bf7830,39.14758,-123.206834,Emerald Triangle Glassworks,415 S State St Ukiah CA 95482 USA,vape
700df54afb61e090feb4fd48dbab974753d4df13,38.9546489,-122.6456896,A & T's Tobacco N More,14260 Lakeshore Dr Clearlake CA 95422 USA,vape
6be27d21d93c7fdd94bf71cca47bddf6a365ba87,38.3952584,-122.7128755,The Mighty Quinn,3372 Santa Rosa Ave Santa Rosa CA 95407 USA,vape
3f2622e053da445bc32aba2d0af982e691f09a2f,38.3448797,-122.7110945,Al Sahara Smoke Shop,4 Enterprise Dr Rohnert Park CA 94928 USA,vape
018e67e80a8f657073335d9083d40d512897cda6,38.457671,-122.725388,The Cheshire Club,2074 Armory Dr Santa Rosa CA 95401 USA,vape
35dd1e769dca3a3b7bda47b218c12ad3baba48e3,38.2813141,-122.2737797,The Mighty Quinn,110 Soscol Ave Napa CA 94559 USA,vape
3aadfa864a649c81c10b763e2d189f184e69309a,38.0092921,-122.0987609,Stop N Vape,3798 Pacheco Blvd Martinez CA 94553 USA,vape
d2cae00de8412e2860c6eb35e25dd06637954cd9,38.234041,-122.641007,The Mighty Quinn,16 Western Ave Petaluma CA 94952 USA,vape
b466f0da8c76f45f90e2887f0f724c3bc89fedc3,38.646727,-121.491775,Sahara Hookah / CHI VAPE,1309 N Market Blvd #200 Sacramento CA 95834 USA,vape
e957fec5d85501716610d11b7caddcfc2521c865,39.139995,-121.595939,530 Smoke Shop,819 5th St Marysville CA 95901 USA,vape
e54af85e9b1aa7cecdd78ee172a7156a9eb3039d,38.5514695,-121.535881,Cloud 9,2050 Town Center Plz #B150 West Sacramento CA 95691 United States,vape
ec97577dea619f0c82388e3285fbc2c1c1a9c1cc,38.5788773,-121.465808,Exhale Smoke Shop,2830 E St Sacramento CA 95816 USA,vape
0481edd86c7e3f8a10812fa1c205258be2c1607b,38.5817412,-121.5058487,Boss Vapor Co,1115 Front St #2 Sacramento CA 95814 USA,vape
7e0aa372a9a99ae22ee50e0339ded54f4cf95d94,38.5772094,-121.4828391,Planet Of The Vapes,1730 J St A2 Sacramento CA 95816 USA,vape
bb082fe7b2bc27da5c4faab51500de9cfb051bf8,38.560825,-121.734634,Smoke Hut,1300 E Covell Blvd Davis CA 95616 USA,vape
b27dec23305baab10dd8c6df8dc8852a44c92df6,38.7127818,-121.3624676,3 Monkeys vape & smokes,4400 Elverta Rd unit 130 Antelope CA 95843 USA,vape
c0ef372ea99f9ac43a8c6872e82dff7bbf26f650,38.7439041,-121.2624812,Galleria Vape And Smoke,1720 Douglas Blvd Roseville CA 95661 USA,vape
defcd72501ec95017e9371947417f714abfdeb3b,38.668207,-121.3362041,Honey Vape & Smoke Shop,5500 Auburn Blvd Sacramento CA 95841 USA,vape
ec676c716fed28d1ad03b7769915f2454b5fcd99,38.7847062,-121.273055,3 Monkeys Vape and Smoke Shop,10000 Fairway Dr #130 Roseville CA 95678 USA,vape
087d817d61f06d10890fa282c5205a059293d205,38.5082665,-121.5424185,Greenhaven Smoke and Vape Shop,261 Florin Rd Sacramento CA 95831 USA,vape
1882dd4e5fb80c4733bb08b37cf09648adaa59b8,38.7617555,-120.578574,13 Smokes And Vape (Smoke Shop),6454 Pony Express Trail #33 Pollock Pines CA 95726 USA,vape
3e6158833d722c324f0f4069cf9e837d02f1ff31,38.5909993,-121.4019644,Tonic Vape & Smoke Shop,1401 Fulton Ave Sacramento CA 95825 USA,vape
38b844ecc1ab76e73a3cc243b61a4825c51df947,38.887108,-121.2932229,Bee 2 Vape & Smoke Shop,150 G St Lincoln CA 95648 USA,vape
e77572007db7be4c7ccfe4fc0ea0b03c4ab0b1b4,38.6629068,-121.2716033,Cloud City Vape and Glass Smoke Shop,5362 Sunrise Blvd Fair Oaks CA 95628 USA,vape
141ced4ee2bd4e1f19ff40cdd5376f4d80e2c7b8,38.9020746,-121.0668253,Gold Country Vapor,175 Elm Ave Auburn CA 95603 USA,vape
b9c27336ac180b83922fd1c7cb40c56e9e462c3f,38.6448974,-121.2263547,Fumare Smoke Shop,4333 Hazel Ave Fair Oaks CA 95628 USA,vape
9933d8f29b23ef9e574b06b3b0991d3f20675872,38.9559458,-119.944709,Tahoe Big Cloudz #2,4035 Lake Tahoe Blvd South Lake Tahoe CA 96150 USA,vape
5867bbadc342c7f259cd61a1a7e03cd06d08a845,38.919967,-119.993662,Tahoe Big Cloudz,2318 Lake Tahoe Blvd South Lake Tahoe CA 96150 USA,vape
55965e01d9cb16f29e92d0f3bb6401dd6acfd2a3,39.3264625,-120.2102858,The Smoke Island,11400 Donner Pass Rd #15 Truckee CA 96161 USA,vape
946ff1e5d111b04f3bfac449dbfe5750c9f2afee,38.3175364,-122.4843883,Sonoma Smoke and Vape,17549 Sonoma Hwy Sonoma CA 95476 USA,vape
b40cd2164d7a7e48a37938a2d339a7097188ec29,37.7055334,-122.4621549,Sensual Cloud Vapors,6340 Mission St Daly City CA 94014 USA,vape
2075ea21f731b64a56a58372cf42b62a7284d765,37.7704926,-122.4439895,Sunshine Coast Smokeshop,1312 Haight St San Francisco CA 94117 USA,vape
f6b7e0f7e7ad50720fcb8d4b2b6521f59a09eb31,37.613989,-122.4054461,Millbrae Vape,1703 El Camino Real Millbrae CA 94030 USA,vape
347860e937697b1b68367673e62d51ae7aabaf48,37.972892,-122.527854,The Mighty Quinn,1099 4th St G San Rafael CA 94901 USA,vape
ce6577da07b9e8fd942d4421cf39699db42af910,38.1053847,-122.237987,U-Know Smoke and Vape Shop,618 Tuolumne St Vallejo CA 94590 USA,vape
046f9f0744a9626cc33331c8f80003d09aa6d898,37.6880233,-122.4686058,Vape Dreams,16 Washington St Daly City CA 94014 USA,vape
3dc18a3a1f56d29d701e320cd6b1f1eff58cf81c,37.6498685,-122.4313337,The Vaping Buddha,615 W Orange Ave South San Francisco CA 94080 USA,vape
9c13789992e58bf955f0bd747135f07c2856cc1b,38.1256771,-122.2542503,smoke city smoke & vape shop,3752 Sonoma Blvd Vallejo CA 94589 USA,vape
b57e36504f5e3339e766d902f1f4482b95b26b61,37.6961094,-122.0820408,Ready Set Vape,3024 Castro Valley Blvd Castro Valley CA 94546 USA,vape
e65845b1d6fdb8ec55140365e4922321c87a2085,37.9840745,-121.8038805,Mistique Vape & Taste Saloon,3721 Sunset Ln #105 Antioch CA 94509 USA,vape
f88ba8d673ddc4c1257e720f229aaeffbdb4162d,38.2489333,-122.0434082,Fairfield Cigar And Vape,801 Texas St Fairfield CA 94533 USA,vape
99c216a0b1890c6711b97cd468e8c0ea599fc070,38.1049712,-122.2384569,Vapor Pharm Vape Shop,621 Tuolumne St Vallejo CA 94590 USA,vape
6ccc50896a49a43aec457987c14ed0e6277a0a5c,37.954614,-122.059655,Nexus Vapor Vape Bar,1600 Contra Costa Boulevard e Pleasant Hill CA 94523 United States,vape
8e0fa8531a66a91c678e7877fb41dad7206f4d13,37.908483,-122.062015,Vapor 1,2085 N Broadway #300 Walnut Creek CA 94596 USA,vape
4c43f4c85de5092659bd7ec1fac0e95561895861,37.677973,-121.875109,VAPOR,1807 Santa Rita Rd E Pleasanton CA 94566 USA,vape
ee65e4a233549835f7678d746efd4a6df4ce1081,37.740376,-121.442462,The Twilight Zone Smoke and Vape.,1391 W 11th St Tracy CA 95376 USA,vape
60c7a5773a00b903b4ea049e92945b192a9a4352,37.6372761,-120.7674063,Jays Vape & Tobacco,12162 Yosemite Blvd Waterford CA 95386 USA,vape
196df5ae3a3a7a154700db1b6ef9448c7d0dda4d,37.6537119,-120.9933388,Yo Mommas Favorite Vape Shop,700 McHenry Ave A Modesto CA 95350 USA,vape
9fa210d8b529a4ec4da63f54c9d977486a08bf34,38.0113007,-121.3182798,Vape Division,526 W Benjamin Holt Dr Stockton CA 95207 USA,vape
18290ea9f3fba55b0d0502de8b8a17f0dd07b191,38.1283065,-121.2593679,Tobacco City N Vape,550 S Cherokee Ln # G Lodi CA 95240 USA,vape
c3f2d9da55bb59e5abb3e4b1f2f00a5771b8209b,37.7975438,-121.2182261,Aces of Vape,223 W Yosemite Ave Manteca CA 95336 USA,vape
423a6c7990a4d035886ed0354ca6db65b58c0499,38.0082004,-121.3099944,Stockton Smokeshop & Vape,6107 N El Dorado St Stockton CA 95207 USA,vape
802ae33c65fa329ff8c0ee092c93f649c4e6af01,37.759973,-121.457605,Vape Guyz,West Valley Mall 3200 Naglee Rd Suite 495 Tracy CA 95304 United States,vape
f05cd0c5b262bd347106d4cf29fadd3447e77bc6,38.1017709,-121.2792489,VapeLife,2525 S Hutchins St Lodi CA 95240 USA,vape
72aa5f48c34744328907f29db27cc55ec8e44721,37.9846021,-121.3344364,Vapor Workz,2233 Grand Canal Blvd Stockton CA 95207 USA,vape
f77a7aacd835ee641d124850042ff22d937ab744,38.0343298,-121.3392091,Planet Of The Vapes,9305 Thornton Rd B Stockton CA 95209 USA,vape
620f8960242e2dea3a0e6dcc2e956e87209c0cbb,38.4949596,-121.4103502,Vape Nation Smoke Shop,7900 Florin Rd ste 10 Sacramento CA 95828 USA,vape
954da5cbee56866522a769394b60eb645f46d337,37.7399439,-121.4310559,vapor city,359 W 11th St f Tracy CA 95376 USA,vape
3edfd46d14931d3c8cdb8a678a52e9e4ff19006b,37.643144,-120.997273,Still Smoking,1313 J St Modesto CA 95354 USA,vape
da3b987b1031db7a7557ab0e99743b7c201e443a,38.1306606,-121.273633,King's Closet,230 S School St Lodi CA 95240 USA,vape
df5998144c7e64eaa5ba7bfa12d18c90c78b56ff,37.6463449,-121.0315057,Cigarettes For Less,901 N Carpenter Rd # 8 Modesto CA 95351 USA,vape
394d185d1ad6551468346c1643d1217a96dff49b,38.4592264,-121.416684,NXNW Vapor,8211 Bruceville Rd Ste B105 Sacramento CA 95823 USA,vape
abd28ad73418e7541370c275d6975a99847fea50,37.9993517,-121.3258373,Vapor Mo's,5648 N Pershing Ave Stockton CA 95207 USA,vape
27461cb973d2ed51c26bef79551dd53ed886932b,37.9844662,-120.3818288,Mountain Vapors,83 S Stewart St #206 Sonora CA 95370 USA,vape
cee9d1c22af15a312d013cc1199024b91f63a64a,37.982741,-120.3849373,Sierra Smoke 'n Vape,4952 152 W Stockton St Sonora CA 95370 United States,vape
1e869ef23242ccb0a115b58e7c677962b2b226fb,36.8381529,-119.744937,Satyr Vapor,7018 N Maple Ave Fresno CA 93720 USA,vape
49f2f32eed652b6c8f53f1fbc8f172c9af9c9041,37.324159,-121.9143873,It Is Vapor 7,265 Meridian Ave #1 San Jose CA 95126 USA,vape
edbf023cbdfa9d3139093e49c8b5c92f919ac0fc,36.9629576,-121.9874013,Santa Cruz Vapors,1701 Portola Dr Santa Cruz CA 95066 USA,vape
3aaf5190034e330d1cf2ddab6d79eaededc30f4e,35.4197497,-119.025909,Go Star Vape And Smoke,300 Norris Rd Bakersfield CA 93308 USA,vape
50816e3cbade727de9eb4080bd48747d9dd84135,37.419136,-121.915934,Vape One,794 Barber Lane second floor Ulferts Center Milpitas CA 95035 United States,vape
